date,Name,price,weight,Family
2020-09-08,Asset1,253.1179,0.321749236708428,Fixed Income
2020-09-09,Asset1,252.6973,0.321749236708428,Fixed Income
2020-09-10,Asset1,252.4591,0.321749236708428,Fixed Income
2020-09-11,Asset1,253.3644,0.321749236708428,Fixed Income
2020-09-14,Asset1,253.5992,0.321749236708428,Fixed Income
2020-09-15,Asset1,253.7823,0.321749236708428,Fixed Income
2020-09-16,Asset1,254.0848,0.321749236708428,Fixed Income
2020-09-17,Asset1,254.2654,0.321749236708428,Fixed Income
2020-09-18,Asset1,254.0508,0.321749236708428,Fixed Income
2020-09-21,Asset1,254.8569,0.321749236708428,Fixed Income
2020-09-22,Asset1,254.9515,0.321749236708428,Fixed Income
2020-09-23,Asset1,255.0356,0.321749236708428,Fixed Income
2020-09-24,Asset1,254.7714,0.321749236708428,Fixed Income
2020-09-25,Asset1,255.0411,0.321749236708428,Fixed Income
2020-09-28,Asset1,255.1164,0.321749236708428,Fixed Income
2020-09-29,Asset1,255.5678,0.321749236708428,Fixed Income
2020-09-30,Asset1,255.0009,0.321749236708428,Fixed Income
2020-10-01,Asset1,255.2969,0.321749236708428,Fixed Income
2020-10-02,Asset1,255.6715,0.321749236708428,Fixed Income
2020-10-05,Asset1,255.226,0.321749236708428,Fixed Income
2020-10-06,Asset1,255.2831,0.321749236708428,Fixed Income
2020-10-07,Asset1,255.0953,0.321749236708428,Fixed Income
2020-10-08,Asset1,255.8099,0.321749236708428,Fixed Income
2020-10-09,Asset1,256.2444,0.321749236708428,Fixed Income
2020-10-12,Asset1,256.7367,0.321749236708428,Fixed Income
2020-10-13,Asset1,257.0662,0.321749236708428,Fixed Income
2020-10-14,Asset1,257.2357,0.321749236708428,Fixed Income
2020-10-15,Asset1,257.4547,0.321749236708428,Fixed Income
2020-10-16,Asset1,257.8271,0.321749236708428,Fixed Income
2020-10-19,Asset1,257.32,0.321749236708428,Fixed Income
2020-10-20,Asset1,256.9861,0.321749236708428,Fixed Income
2020-10-21,Asset1,256.5148,0.321749236708428,Fixed Income
2020-10-22,Asset1,255.9761,0.321749236708428,Fixed Income
2020-10-23,Asset1,256.3478,0.321749236708428,Fixed Income
2020-10-26,Asset1,256.5932,0.321749236708428,Fixed Income
2020-10-27,Asset1,257.1671,0.321749236708428,Fixed Income
2020-10-28,Asset1,256.9863,0.321749236708428,Fixed Income
2020-10-29,Asset1,257.6993,0.321749236708428,Fixed Income
2020-10-30,Asset1,257.485,0.321749236708428,Fixed Income
2020-11-02,Asset1,257.725,0.321749236708428,Fixed Income
2020-11-03,Asset1,257.7128,0.321749236708428,Fixed Income
2020-11-04,Asset1,258.02,0.321749236708428,Fixed Income
2020-11-05,Asset1,258.205,0.321749236708428,Fixed Income
2020-11-06,Asset1,257.93,0.321749236708428,Fixed Income
2020-11-09,Asset1,255.755,0.321749236708428,Fixed Income
2020-11-10,Asset1,255.48,0.321749236708428,Fixed Income
2020-11-11,Asset1,255.9975,0.321749236708428,Fixed Income
2020-11-12,Asset1,256.695,0.321749236708428,Fixed Income
2020-11-13,Asset1,257.1235,0.321749236708428,Fixed Income
2020-11-16,Asset1,257.3455,0.321749236708428,Fixed Income
2020-11-17,Asset1,257.76,0.321749236708428,Fixed Income
2020-11-18,Asset1,257.626,0.321749236708428,Fixed Income
2020-11-19,Asset1,257.8,0.321749236708428,Fixed Income
2020-11-20,Asset1,258.03,0.321749236708428,Fixed Income
2020-11-23,Asset1,257.87,0.321749236708428,Fixed Income
2020-11-24,Asset1,257.77,0.321749236708428,Fixed Income
2020-11-25,Asset1,257.8977,0.321749236708428,Fixed Income
2020-11-26,Asset1,258.17,0.321749236708428,Fixed Income
2020-11-27,Asset1,258.1378,0.321749236708428,Fixed Income
2020-11-30,Asset1,257.62,0.321749236708428,Fixed Income
2020-12-01,Asset1,256.795,0.321749236708428,Fixed Income
2020-12-02,Asset1,256.8037,0.321749236708428,Fixed Income
2020-12-03,Asset1,257.5068,0.321749236708428,Fixed Income
2020-12-04,Asset1,257.2243,0.321749236708428,Fixed Income
2020-12-07,Asset1,257.98,0.321749236708428,Fixed Income
2020-12-08,Asset1,258.48,0.321749236708428,Fixed Income
2020-12-09,Asset1,258.47,0.321749236708428,Fixed Income
2020-12-10,Asset1,258.49,0.321749236708428,Fixed Income
2020-12-11,Asset1,259.11,0.321749236708428,Fixed Income
2020-12-14,Asset1,258.895,0.321749236708428,Fixed Income
2020-12-15,Asset1,259.0,0.321749236708428,Fixed Income
2020-12-16,Asset1,258.14,0.321749236708428,Fixed Income
2020-12-17,Asset1,258.304,0.321749236708428,Fixed Income
2020-12-18,Asset1,258.0225,0.321749236708428,Fixed Income
2020-12-21,Asset1,258.1758,0.321749236708428,Fixed Income
2020-12-22,Asset1,258.44,0.321749236708428,Fixed Income
2020-12-23,Asset1,257.5445,0.321749236708428,Fixed Income
2020-12-24,Asset1,257.6842,0.321749236708428,Fixed Income
2020-12-25,Asset1,257.6842,0.321749236708428,Fixed Income
2020-12-28,Asset1,258.0263,0.321749236708428,Fixed Income
2020-12-29,Asset1,258.29,0.321749236708428,Fixed Income
2020-12-30,Asset1,258.1951,0.321749236708428,Fixed Income
2020-12-31,Asset1,258.24,0.321749236708428,Fixed Income
2021-01-01,Asset1,258.24,0.071307086422533,Fixed Income
2021-01-04,Asset1,258.473,0.071307086422533,Fixed Income
2021-01-05,Asset1,258.1059,0.071307086422533,Fixed Income
2021-01-06,Asset1,257.639,0.071307086422533,Fixed Income
2021-01-07,Asset1,257.65,0.071307086422533,Fixed Income
2021-01-08,Asset1,257.9858,0.071307086422533,Fixed Income
2021-01-11,Asset1,257.3225,0.071307086422533,Fixed Income
2021-01-12,Asset1,256.335,0.071307086422533,Fixed Income
2021-01-13,Asset1,257.3853,0.071307086422533,Fixed Income
2021-01-14,Asset1,257.5131,0.071307086422533,Fixed Income
2021-01-15,Asset1,257.3475,0.071307086422533,Fixed Income
2021-01-18,Asset1,256.8816,0.071307086422533,Fixed Income
2021-01-19,Asset1,257.206,0.071307086422533,Fixed Income
2021-01-20,Asset1,257.097,0.071307086422533,Fixed Income
2021-01-21,Asset1,256.1749,0.071307086422533,Fixed Income
2021-01-22,Asset1,256.109,0.071307086422533,Fixed Income
2021-01-25,Asset1,257.0796,0.071307086422533,Fixed Income
2021-01-26,Asset1,256.9439,0.071307086422533,Fixed Income
2021-01-27,Asset1,257.025,0.071307086422533,Fixed Income
2021-01-28,Asset1,256.9413,0.071307086422533,Fixed Income
2021-01-29,Asset1,256.5724,0.071307086422533,Fixed Income
2021-02-01,Asset1,256.5193,0.071307086422533,Fixed Income
2021-02-02,Asset1,255.9638,0.071307086422533,Fixed Income
2021-02-03,Asset1,255.8875,0.071307086422533,Fixed Income
2021-02-04,Asset1,256.0108,0.071307086422533,Fixed Income
2021-02-05,Asset1,255.7525,0.071307086422533,Fixed Income
2021-02-08,Asset1,255.7841,0.071307086422533,Fixed Income
2021-02-09,Asset1,255.7833,0.071307086422533,Fixed Income
2021-02-10,Asset1,255.6121,0.071307086422533,Fixed Income
2021-02-11,Asset1,256.0452,0.071307086422533,Fixed Income
2021-02-12,Asset1,255.1721,0.071307086422533,Fixed Income
2021-02-15,Asset1,254.3961,0.071307086422533,Fixed Income
2021-02-16,Asset1,253.7506,0.071307086422533,Fixed Income
2021-02-17,Asset1,253.7637,0.071307086422533,Fixed Income
2021-02-18,Asset1,252.7299,0.071307086422533,Fixed Income
2021-02-19,Asset1,252.5622,0.071307086422533,Fixed Income
2021-02-22,Asset1,253.216,0.071307086422533,Fixed Income
2021-02-23,Asset1,252.4759,0.071307086422533,Fixed Income
2021-02-24,Asset1,251.862,0.071307086422533,Fixed Income
2021-02-25,Asset1,250.3904,0.071307086422533,Fixed Income
2021-02-26,Asset1,251.3705,0.071307086422533,Fixed Income
2021-03-01,Asset1,253.125,0.071307086422533,Fixed Income
2021-03-02,Asset1,253.0215,0.071307086422533,Fixed Income
2021-03-03,Asset1,251.8309,0.071307086422533,Fixed Income
2021-03-04,Asset1,251.97,0.071307086422533,Fixed Income
2021-03-05,Asset1,251.7584,0.071307086422533,Fixed Income
2021-03-08,Asset1,251.6154,0.071307086422533,Fixed Income
2021-03-09,Asset1,252.1965,0.071307086422533,Fixed Income
2021-03-10,Asset1,252.3298,0.071307086422533,Fixed Income
2021-03-11,Asset1,253.2369,0.071307086422533,Fixed Income
2021-03-12,Asset1,252.3352,0.071307086422533,Fixed Income
2021-03-15,Asset1,252.98,0.071307086422533,Fixed Income
2021-03-16,Asset1,252.7921,0.071307086422533,Fixed Income
2021-03-17,Asset1,251.5803,0.071307086422533,Fixed Income
2021-03-18,Asset1,251.2813,0.071307086422533,Fixed Income
2021-03-19,Asset1,251.731,0.071307086422533,Fixed Income
2021-03-22,Asset1,251.9454,0.071307086422533,Fixed Income
2021-03-23,Asset1,252.7061,0.071307086422533,Fixed Income
2021-03-24,Asset1,253.0615,0.071307086422533,Fixed Income
2021-03-25,Asset1,253.5218,0.071307086422533,Fixed Income
2021-03-26,Asset1,252.8856,0.071307086422533,Fixed Income
2021-03-29,Asset1,252.3156,0.071307086422533,Fixed Income
2021-03-30,Asset1,251.5604,0.071307086422533,Fixed Income
2021-03-31,Asset1,251.8373,0.071307086422533,Fixed Income
2021-04-01,Asset1,252.3772,0.071307086422533,Fixed Income
2021-04-02,Asset1,252.3772,0.071307086422533,Fixed Income
2021-04-05,Asset1,252.3772,0.071307086422533,Fixed Income
2021-04-06,Asset1,251.9383,0.071307086422533,Fixed Income
2021-04-07,Asset1,251.9573,0.071307086422533,Fixed Income
2021-04-08,Asset1,252.3011,0.071307086422533,Fixed Income
2021-04-09,Asset1,251.4319,0.071307086422533,Fixed Income
2021-04-12,Asset1,251.2578,0.071307086422533,Fixed Income
2021-04-13,Asset1,251.0828,0.071307086422533,Fixed Income
2021-04-14,Asset1,250.5185,0.071307086422533,Fixed Income
2021-04-15,Asset1,251.3358,0.071307086422533,Fixed Income
2021-04-16,Asset1,250.8722,0.071307086422533,Fixed Income
2021-04-19,Asset1,250.366,0.071307086422533,Fixed Income
2021-04-20,Asset1,250.5959,0.071307086422533,Fixed Income
2021-04-21,Asset1,250.8529,0.071307086422533,Fixed Income
2021-04-22,Asset1,250.9108,0.071307086422533,Fixed Income
2021-04-23,Asset1,250.7244,0.071307086422533,Fixed Income
2021-04-26,Asset1,250.5925,0.071307086422533,Fixed Income
2021-04-27,Asset1,250.3382,0.071307086422533,Fixed Income
2021-04-28,Asset1,249.9754,0.071307086422533,Fixed Income
2021-04-29,Asset1,249.1328,0.071307086422533,Fixed Income
2021-04-30,Asset1,249.16,0.071307086422533,Fixed Income
2021-05-03,Asset1,249.3125,0.071307086422533,Fixed Income
2021-05-04,Asset1,249.8632,0.071307086422533,Fixed Income
2021-05-05,Asset1,249.583,0.071307086422533,Fixed Income
2021-05-06,Asset1,249.3015,0.071307086422533,Fixed Income
2021-05-07,Asset1,248.7218,0.071307086422533,Fixed Income
2021-05-10,Asset1,248.84,0.071307086422533,Fixed Income
2021-05-11,Asset1,247.8577,0.071307086422533,Fixed Income
2021-05-12,Asset1,247.132,0.071307086422533,Fixed Income
2021-05-13,Asset1,246.8257,0.071307086422533,Fixed Income
2021-05-14,Asset1,246.8661,0.071307086422533,Fixed Income
2021-05-17,Asset1,246.3397,0.071307086422533,Fixed Income
2021-05-18,Asset1,246.4125,0.071307086422533,Fixed Income
2021-05-19,Asset1,246.4125,0.071307086422533,Fixed Income
2021-05-20,Asset1,246.9378,0.071307086422533,Fixed Income
2021-05-21,Asset1,247.3477,0.071307086422533,Fixed Income
2021-05-24,Asset1,247.6994,0.071307086422533,Fixed Income
2021-05-25,Asset1,248.4169,0.071307086422533,Fixed Income
2021-05-26,Asset1,249.2149,0.071307086422533,Fixed Income
2021-05-27,Asset1,248.6671,0.071307086422533,Fixed Income
2021-05-28,Asset1,248.89,0.071307086422533,Fixed Income
2021-05-31,Asset1,248.9265,0.071307086422533,Fixed Income
2021-06-01,Asset1,248.8148,0.071307086422533,Fixed Income
2021-06-02,Asset1,249.2071,0.071307086422533,Fixed Income
2021-06-03,Asset1,248.976,0.071307086422533,Fixed Income
2021-06-04,Asset1,249.3464,0.071307086422533,Fixed Income
2021-06-07,Asset1,249.0136,0.071307086422533,Fixed Income
2021-06-08,Asset1,249.6227,0.071307086422533,Fixed Income
2021-06-09,Asset1,250.1663,0.071307086422533,Fixed Income
2021-06-10,Asset1,250.1115,0.071307086422533,Fixed Income
2021-06-11,Asset1,250.784,0.071307086422533,Fixed Income
2021-06-14,Asset1,250.2786,0.071307086422533,Fixed Income
2021-06-15,Asset1,249.969,0.071307086422533,Fixed Income
2021-06-16,Asset1,250.1815,0.071307086422533,Fixed Income
2021-06-17,Asset1,249.8003,0.071307086422533,Fixed Income
2021-06-18,Asset1,249.791,0.071307086422533,Fixed Income
2021-06-21,Asset1,249.3284,0.071307086422533,Fixed Income
2021-06-22,Asset1,249.1217,0.071307086422533,Fixed Income
2021-06-23,Asset1,249.3875,0.071307086422533,Fixed Income
2021-06-24,Asset1,249.4594,0.071307086422533,Fixed Income
2021-06-25,Asset1,248.5572,0.071307086422533,Fixed Income
2021-06-28,Asset1,249.1004,0.071307086422533,Fixed Income
2021-06-29,Asset1,249.1561,0.071307086422533,Fixed Income
2021-06-30,Asset1,249.9567,0.071307086422533,Fixed Income
2021-07-01,Asset1,250.0545,0.071307086422533,Fixed Income
2021-07-02,Asset1,250.684,0.071307086422533,Fixed Income
2021-07-05,Asset1,250.2183,0.071307086422533,Fixed Income
2021-07-06,Asset1,251.4864,0.071307086422533,Fixed Income
2021-07-07,Asset1,251.742,0.071307086422533,Fixed Income
2021-07-08,Asset1,251.8717,0.071307086422533,Fixed Income
2021-07-09,Asset1,251.45,0.071307086422533,Fixed Income
2021-07-12,Asset1,251.6875,0.071307086422533,Fixed Income
2021-07-13,Asset1,251.8875,0.071307086422533,Fixed Income
2021-07-14,Asset1,252.1375,0.071307086422533,Fixed Income
2021-07-15,Asset1,252.4,0.071307086422533,Fixed Income
2021-07-16,Asset1,252.8628,0.071307086422533,Fixed Income
2021-07-19,Asset1,253.325,0.071307086422533,Fixed Income
2021-07-20,Asset1,253.8125,0.071307086422533,Fixed Income
2021-07-21,Asset1,253.375,0.071307086422533,Fixed Income
2021-07-22,Asset1,254.0625,0.071307086422533,Fixed Income
2021-07-23,Asset1,254.3125,0.071307086422533,Fixed Income
2021-07-26,Asset1,254.2,0.071307086422533,Fixed Income
2021-07-27,Asset1,254.5,0.071307086422533,Fixed Income
2021-07-28,Asset1,254.4125,0.071307086422533,Fixed Income
2021-07-29,Asset1,254.525,0.071307086422533,Fixed Income
2021-07-30,Asset1,254.625,0.071307086422533,Fixed Income
2021-08-02,Asset1,255.275,0.071307086422533,Fixed Income
2021-08-03,Asset1,255.3431,0.071307086422533,Fixed Income
2021-08-04,Asset1,255.5375,0.071307086422533,Fixed Income
2021-08-05,Asset1,255.8375,0.071307086422533,Fixed Income
2021-08-06,Asset1,255.0875,0.071307086422533,Fixed Income
2021-08-09,Asset1,255.2375,0.071307086422533,Fixed Income
2021-08-10,Asset1,255.375,0.071307086422533,Fixed Income
2021-08-11,Asset1,255.127,0.071307086422533,Fixed Income
2021-08-12,Asset1,255.429,0.071307086422533,Fixed Income
2021-08-13,Asset1,255.5711,0.071307086422533,Fixed Income
2021-08-16,Asset1,255.2915,0.071307086422533,Fixed Income
2021-08-17,Asset1,255.2023,0.071307086422533,Fixed Income
2021-08-18,Asset1,255.5316,0.071307086422533,Fixed Income
2021-08-19,Asset1,255.6358,0.071307086422533,Fixed Income
2021-08-20,Asset1,255.8586,0.071307086422533,Fixed Income
2021-08-23,Asset1,255.4013,0.071307086422533,Fixed Income
2021-08-24,Asset1,255.4223,0.071307086422533,Fixed Income
2021-08-25,Asset1,253.852,0.071307086422533,Fixed Income
2021-08-26,Asset1,253.7941,0.071307086422533,Fixed Income
2021-08-27,Asset1,253.9171,0.071307086422533,Fixed Income
2021-08-30,Asset1,254.3572,0.071307086422533,Fixed Income
2021-08-31,Asset1,253.1359,0.071307086422533,Fixed Income
2021-09-01,Asset1,252.9541,0.071307086422533,Fixed Income
2021-09-02,Asset1,253.2171,0.071307086422533,Fixed Income
2021-09-03,Asset1,252.7565,0.071307086422533,Fixed Income
2021-09-06,Asset1,253.0158,0.071307086422533,Fixed Income
2021-09-07,Asset1,251.9005,0.071307086422533,Fixed Income
2021-09-08,Asset1,252.0712,0.071307086422533,Fixed Income
2021-09-09,Asset1,253.2639,0.071307086422533,Fixed Income
2021-09-10,Asset1,252.6088,0.071307086422533,Fixed Income
2021-09-13,Asset1,252.6358,0.071307086422533,Fixed Income
2021-09-14,Asset1,253.0285,0.071307086422533,Fixed Income
2021-09-15,Asset1,252.3104,0.071307086422533,Fixed Income
2021-09-16,Asset1,252.227,0.071307086422533,Fixed Income
2021-09-17,Asset1,251.8468,0.071307086422533,Fixed Income
2021-09-20,Asset1,252.3315,0.071307086422533,Fixed Income
2021-09-21,Asset1,252.6663,0.071307086422533,Fixed Income
2021-09-22,Asset1,252.827,0.071307086422533,Fixed Income
2021-09-23,Asset1,251.5619,0.071307086422533,Fixed Income
2021-09-24,Asset1,250.6974,0.071307086422533,Fixed Income
2021-09-27,Asset1,250.7503,0.071307086422533,Fixed Income
2021-09-28,Asset1,250.1967,0.071307086422533,Fixed Income
2021-09-29,Asset1,250.4388,0.071307086422533,Fixed Income
2021-09-30,Asset1,249.9439,0.071307086422533,Fixed Income
2021-10-01,Asset1,250.5025,0.071307086422533,Fixed Income
2021-10-04,Asset1,250.3826,0.071307086422533,Fixed Income
2021-10-05,Asset1,249.8449,0.071307086422533,Fixed Income
2021-10-06,Asset1,249.6776,0.071307086422533,Fixed Income
2021-10-07,Asset1,250.0153,0.071307086422533,Fixed Income
2021-10-08,Asset1,249.2563,0.071307086422533,Fixed Income
2021-10-11,Asset1,248.7453,0.071307086422533,Fixed Income
2021-10-12,Asset1,248.5899,0.071307086422533,Fixed Income
2021-10-13,Asset1,249.3409,0.071307086422533,Fixed Income
2021-10-14,Asset1,250.5298,0.071307086422533,Fixed Income
2021-10-15,Asset1,250.0902,0.071307086422533,Fixed Income
2021-10-18,Asset1,249.8775,0.071307086422533,Fixed Income
2021-10-19,Asset1,249.0822,0.071307086422533,Fixed Income
2021-10-20,Asset1,249.2831,0.071307086422533,Fixed Income
2021-10-21,Asset1,249.0004,0.071307086422533,Fixed Income
2021-10-22,Asset1,249.0005,0.071307086422533,Fixed Income
2021-10-25,Asset1,249.3564,0.071307086422533,Fixed Income
2021-10-26,Asset1,249.3296,0.071307086422533,Fixed Income
2021-10-27,Asset1,250.4888,0.071307086422533,Fixed Income
2021-10-28,Asset1,249.8032,0.071307086422533,Fixed Income
2021-10-29,Asset1,248.3892,0.071307086422533,Fixed Income
2021-11-01,Asset1,248.2822,0.071307086422533,Fixed Income
2021-11-02,Asset1,249.5752,0.071307086422533,Fixed Income
2021-11-03,Asset1,250.0264,0.071307086422533,Fixed Income
2021-11-04,Asset1,251.0783,0.071307086422533,Fixed Income
2021-11-05,Asset1,252.3766,0.071307086422533,Fixed Income
2021-11-08,Asset1,251.6762,0.071307086422533,Fixed Income
2021-11-09,Asset1,253.0347,0.071307086422533,Fixed Income
2021-11-10,Asset1,251.5968,0.071307086422533,Fixed Income
2021-11-11,Asset1,251.369,0.071307086422533,Fixed Income
2021-11-12,Asset1,251.602,0.071307086422533,Fixed Income
2021-11-15,Asset1,251.2264,0.071307086422533,Fixed Income
2021-11-16,Asset1,251.2137,0.071307086422533,Fixed Income
2021-11-17,Asset1,251.0199,0.071307086422533,Fixed Income
2021-11-18,Asset1,252.0317,0.071307086422533,Fixed Income
2021-11-19,Asset1,253.0476,0.071307086422533,Fixed Income
2021-11-22,Asset1,251.9931,0.071307086422533,Fixed Income
2021-11-23,Asset1,250.4992,0.071307086422533,Fixed Income
2021-11-24,Asset1,249.9232,0.071307086422533,Fixed Income
2021-11-25,Asset1,250.5593,0.071307086422533,Fixed Income
2021-11-26,Asset1,252.083,0.071307086422533,Fixed Income
2021-11-29,Asset1,252.0011,0.071307086422533,Fixed Income
2021-11-30,Asset1,252.7625,0.071307086422533,Fixed Income
2021-12-01,Asset1,252.2205,0.071307086422533,Fixed Income
2021-12-02,Asset1,253.1056,0.071307086422533,Fixed Income
2021-12-03,Asset1,253.4658,0.071307086422533,Fixed Income
2021-12-06,Asset1,253.7646,0.071307086422533,Fixed Income
2021-12-07,Asset1,253.6261,0.071307086422533,Fixed Income
2021-12-08,Asset1,252.1023,0.071307086422533,Fixed Income
2021-12-09,Asset1,252.6981,0.071307086422533,Fixed Income
2021-12-10,Asset1,252.944,0.071307086422533,Fixed Income
2021-12-13,Asset1,253.725,0.071307086422533,Fixed Income
2021-12-14,Asset1,253.3945,0.071307086422533,Fixed Income
2021-12-15,Asset1,253.3643,0.071307086422533,Fixed Income
2021-12-16,Asset1,252.5984,0.071307086422533,Fixed Income
2021-12-17,Asset1,253.3807,0.071307086422533,Fixed Income
2021-12-20,Asset1,252.9382,0.071307086422533,Fixed Income
2021-12-21,Asset1,251.4008,0.071307086422533,Fixed Income
2021-12-22,Asset1,251.113,0.071307086422533,Fixed Income
2021-12-23,Asset1,250.1184,0.071307086422533,Fixed Income
2021-12-24,Asset1,250.1491,0.071307086422533,Fixed Income
2021-12-27,Asset1,249.9207,0.071307086422533,Fixed Income
2021-12-28,Asset1,249.9368,0.071307086422533,Fixed Income
